2023-07-04 14:10:54.386 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - Updating PostgreSQL 15.3 (Debian 15.3-1.pgdg120+1) DB Schema for cordacluster
2023-07-04 14:10:54.418 [main] INFO  liquibase.lockservice {} - Successfully acquired change log lock
2023-07-04 14:10:54.426 [main] INFO  net.corda.db.admin.impl.StreamResourceAccessor {} - Creating composite master changelog XML file master-changelog-c07fc5a0-c23c-4443-917b-75d1029c29ac.xml with: [classloader://net.corda.db.schema/net/corda/db/schema/messagebus/db.changelog-master.xml]
2023-07-04 14:10:54.448 [main] INFO  net.corda.db.admin.impl.ClassloaderChangeLog {} - Classloader changelog resolution FOUND for net/corda/db/schema/messagebus/migration/db-message-bus-tables-v1.0.xml on net.corda.db-schema [269]
2023-07-04 14:10:54.467 [main] INFO  liquibase.changelog {} - Creating database history table with name: MESSAGEBUS.databasechangelog
2023-07-04 14:10:54.477 [main] INFO  liquibase.changelog {} - Reading from MESSAGEBUS.databasechangelog
2023-07-04 14:10:54.495 [main] INFO  liquibase.changelog {} - Table topic_record created
2023-07-04 14:10:54.499 [main] INFO  liquibase.changelog {} - Primary key added to topic_record (topic, partition, record_offset)
2023-07-04 14:10:54.501 [main] INFO  liquibase.changelog {} - Table transaction_record created
2023-07-04 14:10:54.504 [main] INFO  liquibase.changelog {} - Primary key added to transaction_record (transaction_id)
2023-07-04 14:10:54.506 [main] INFO  liquibase.changelog {} - New row inserted into transaction_record
2023-07-04 14:10:54.514 [main] INFO  liquibase.changelog {} - Table topic_consumer_offset created
2023-07-04 14:10:54.520 [main] INFO  liquibase.changelog {} - Primary key added to topic_consumer_offset (topic, consumer_group, partition, record_offset)
2023-07-04 14:10:54.523 [main] INFO  liquibase.changelog {} - Table topic created
2023-07-04 14:10:54.528 [main] INFO  liquibase.changelog {} - Primary key added to topic (topic)
2023-07-04 14:10:54.530 [main] INFO  liquibase.changelog {} - ChangeSet net/corda/db/schema/messagebus/migration/db-message-bus-tables-v1.0.xml::db-message-bus-tables::R3.Corda ran successfully in 42ms
2023-07-04 14:10:54.542 [main] INFO  liquibase.lockservice {} - Successfully released change log lock
2023-07-04 14:10:54.544 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - cordacluster DB schema update complete
2023-07-04 14:10:54.544 [main] INFO  net.corda.application.dbsetup.PostgresDbSetup {} - Create SCHEMA RBAC.
2023-07-04 14:10:54.571 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - Setting liquibaseSchemaName to RBAC
2023-07-04 14:10:54.573 [main] INFO  liquibase.database {} - Set default schema name to rbac
2023-07-04 14:10:54.574 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - Updating PostgreSQL 15.3 (Debian 15.3-1.pgdg120+1) DB Schema for cordacluster
2023-07-04 14:10:54.605 [main] INFO  liquibase.lockservice {} - Successfully acquired change log lock
